mean_score,total_steps,std_score,max_score,min_score
-496.84,1948,0.0,-496.84,-496.84
-491.87,1949,0.0,-491.87,-491.87
-505.88,1950,0.0,-505.88,-505.88
-497.72,1951,0.0,-497.72,-497.72
-500.12,1952,0.0,-500.12,-500.12
-504.21,1953,0.0,-504.21,-504.21
-509.99,1954,0.0,-509.99,-509.99
-506.25,1955,0.0,-506.25,-506.25
-506.2,1956,0.0,-506.2,-506.2
-508.87,1957,0.0,-508.87,-508.87
-503.35,1958,0.0,-503.35,-503.35
-512.24,1959,0.0,-512.24,-512.24
-507.02,1960,0.0,-507.02,-507.02
-509.05,1961,0.0,-509.05,-509.05
-510.2,1962,0.0,-510.2,-510.2
-508.08,1963,0.0,-508.08,-508.08
-497.88,1964,0.0,-497.88,-497.88
-498.57,1965,0.0,-498.57,-498.57
-506.86,1966,0.0,-506.86,-506.86
-504.66,1967,0.0,-504.66,-504.66
-513.99,1968,0.0,-513.99,-513.99
-508.86,1969,0.0,-508.86,-508.86
-513.18,1970,0.0,-513.18,-513.18
-502.47,1971,0.0,-502.47,-502.47
-504.12,1972,0.0,-504.12,-504.12
-502.56,1973,0.0,-502.56,-502.56
-506.12,1974,0.0,-506.12,-506.12
-500.42,1975,0.0,-500.42,-500.42
-506.77,1976,0.0,-506.77,-506.77
-505.42,1977,0.0,-505.42,-505.42
-509.55,1978,0.0,-509.55,-509.55
-497.9,1979,0.0,-497.9,-497.9
-505.05,1980,0.0,-505.05,-505.05
-508.73,1981,0.0,-508.73,-508.73
-504.31,1982,0.0,-504.31,-504.31
-509.93,1983,0.0,-509.93,-509.93
-499.99,1984,0.0,-499.99,-499.99
-508.33,1985,0.0,-508.33,-508.33
-502.5,1986,0.0,-502.5,-502.5
-492.74,1987,0.0,-492.74,-492.74
-503.94,1988,0.0,-503.94,-503.94
-509.23,1989,0.0,-509.23,-509.23
-504.45,1990,0.0,-504.45,-504.45
-498.63,1991,0.0,-498.63,-498.63
-510.1,1992,0.0,-510.1,-510.1
-502.6,1993,0.0,-502.6,-502.6
-502.1,1994,0.0,-502.1,-502.1
-505.49,1995,0.0,-505.49,-505.49
-508.6,1996,0.0,-508.6,-508.6
-502.38,1997,0.0,-502.38,-502.38
-498.12,1998,0.0,-498.12,-498.12
-505.95,1999,0.0,-505.95,-505.95
